alcoholPercentage,assortmentText,bottleText,categoryLevel1,categoryLevel2,categoryLevel3,country,customCategoryTitle,grapes,originLevel1,originLevel2,packagingLevel1,price,producerName,productId,productNameBold,productNameThin,productNumber,productNumberShort,restrictedParcelQuantity,sugarContentGramPer100ml,tasteClockBody,tasteClockCasque,tasteClockFruitacid,tasteClockRoughness,tasteClockSweetness,tasteClocks,vintage,volume,volumeText,full_name
14.0,Fast sortiment,Flaska,Vin,Rött vin,Kryddigt & Mustigt,Spanien,"Rött vin, Kryddigt & Mustigt",['Tempranillo'],Kastilien-León,,Glasflaska,129.0,Fernández Rivera,13694739,Dehesa La Granja,,450501,4505,0,0.0,10,10,10,10,0,"[{'key': 'TasteClockBody', 'value': 10}, {'key': 'TasteClockRoughness', 'value': 10}, {'key': 'TasteClockFruitacid', 'value': 10}]",2019,750,750 ml,
10.5,Ordervaror,Lättare glasflaska,Vin,Vitt vin,Druvigt & Blommigt,Tyskland,"Vitt vin, Druvigt & Blommigt",['Riesling'],Pfalz,,Lättare glasflaska,127.0,Winzerverein Deidesheim,2922,Deidesheimer Herrgottsacker,Riesling Spätlese,504201,5042,0,3.3,5,1,9,0,6,"[{'key': 'TasteClockSweetness', 'value': 6}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 9}]",2019,750,750 ml,Winzerverein Deidesheim Deidesheimer Herrgottsacker Riesling Spätlese
13.0,Ordervaror,Flaska,Vin,Vitt vin,,Grekland,Vitt vin,[],Makedonien,Drama,Glasflaska,213.0,Oenogenesis S.A.,1141017,Deka,Dry White,7300001,73000,0,0.0,0,0,0,0,0,[],2012,750,750 ml,Oenogenesis S.A. Deka Dry White
13.5,Ordervaror,Flaska,Vin,Rött vin,,Grekland,Rött vin,[],Makedonien,Drama,Glasflaska,248.0,Oenogenesis S.A.,1141164,Deka,Red Dry Wine,7194001,71940,0,0.0,0,0,0,0,0,[],2009,750,750 ml,Oenogenesis S.A. Deka Red Dry Wine
13.0,Ordervaror,Flaska,Vin,Rött vin,,Uruguay,Rött vin,[],Canelones,,Glasflaska,200.0,Antigua Bodega Stagnari,1032908,Del Pedregal Seleccion,Tannat,7445301,74453,3,0.0,0,0,0,0,0,[],2017,750,750 ml,Antigua Bodega Stagnari Del Pedregal Seleccion Tannat
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,"['Chardonnay', 'Pinot noir', 'Pinot meunier']",Champagne,,Glasflaska,610.0,Delamotte,19983,Delamotte,Brut,735101,7351,0,0.0,5,1,10,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 10}]",,750,750 ml,Delamotte Delamotte Brut
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,"['Chardonnay', 'Pinot noir', 'Pinot meunier']",Champagne,,Glasflaska,324.0,Delamotte,238075,Delamotte,Brut,735102,7351,0,0.0,5,1,10,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 10}]",,375,375 ml,Delamotte Delamotte Brut
14.0,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,['Monastrell'],Murcia,Jumilla,Glasflaska,159.0,Bodegas Delampa,45542852,Delampa,50 Anos,7097401,70974,0,0.0,0,0,0,0,0,[],2020,750,750 ml,Bodegas Delampa Delampa 50 Anos
14.0,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,['Monastrell'],Murcia,Jumilla,Glasflaska,97.0,Bodegas Delampa,45545240,Delampa,Monastrell,7084901,70849,0,0.0,0,0,0,0,0,[],2023,750,750 ml,Bodegas Delampa Delampa Monastrell
14.0,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,['Monastrell'],Murcia,Jumilla,Glasflaska,109.0,Bodegas Delampa,45545241,Delampa Selección,,7601301,76013,0,0.0,0,0,0,0,0,[],2023,750,750 ml,
13.5,Ordervaror,Flaska,Vin,Rött vin,,Frankrike,Rött vin,"['Syrah', 'Grenache']",Rhonedalen,Côtes du Ventoux,Glasflaska,119.0,Delas,254876,Delas,Côtes-du-Ventoux,8317901,83179,0,0.0,0,0,0,0,0,[],2021,750,750 ml,Delas Delas Côtes-du-Ventoux
14.5,Ordervaror,Flaska,Vin,Rött vin,,Frankrike,Rött vin,['Syrah'],Rhonedalen,Saint-Joseph,Glasflaska,599.0,Delas Frères,39238090,Delas,Fréres Saint-Joseph Sainte-Épine,5906601,59066,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Delas Frères Delas Fréres Saint-Joseph Sainte-Épine
13.0,Ordervaror,Flaska,Vin,Rött vin,,Frankrike,Rött vin,[],Rhonedalen,Cornas,Glasflaska,529.0,Delas,940364,Delas Chante-Perdrix,Cornas,227401,2274,0,0.0,0,0,0,0,0,[],2021,750,750 ml,Delas Delas Chante-Perdrix Cornas
13.0,Ordervaror,Flaska,Vin,Rött vin,Kryddigt & Mustigt,Frankrike,"Rött vin, Kryddigt & Mustigt",['Syrah'],Rhonedalen,Crozes-Hermitage,Glasflaska,119.0,Delas,276269,Delas Les Launes,Crozes-Hermitage,280002,2800,0,0.0,10,4,10,9,0,"[{'key': 'TasteClockBody', 'value': 10}, {'key': 'TasteClockRoughness', 'value': 9}, {'key': 'TasteClockFruitacid', 'value': 10}]",2020,375,375 ml,Delas Delas Les Launes Crozes-Hermitage
13.0,Fast sortiment,Lättare glasflaska,Vin,Rött vin,Kryddigt & Mustigt,Frankrike,"Rött vin, Kryddigt & Mustigt",['Syrah'],Rhonedalen,Crozes-Hermitage,Lättare glasflaska,219.0,Delas,36357,Delas Les Launes,Crozes-Hermitage,280001,2800,0,0.0,10,4,10,9,0,"[{'key': 'TasteClockBody', 'value': 10}, {'key': 'TasteClockRoughness', 'value': 9}, {'key': 'TasteClockFruitacid', 'value': 10}]",2021,750,750 ml,Delas Delas Les Launes Crozes-Hermitage
14.0,Fast sortiment,Flaska,Vin,Rött vin,Kryddigt & Mustigt,Frankrike,"Rött vin, Kryddigt & Mustigt","['Syrah', 'Grenache']",Rhonedalen,Côtes du Rhône,Glasflaska,139.0,Delas,541765,Delas Saint-Esprit,Côtes-du-Rhône,7183201,71832,0,0.0,9,4,9,9,0,"[{'key': 'TasteClockBody', 'value': 9}, {'key': 'TasteClockRoughness', 'value': 9}, {'key': 'TasteClockFruitacid', 'value': 9}]",2022,750,750 ml,Delas Delas Saint-Esprit Côtes-du-Rhône
13.0,Ordervaror,Flaska,Vin,Vitt vin,,Frankrike,Vitt vin,[],Languedoc-Roussillon,VdP d'Oc,Glasflaska,129.0,Delas,377134,Delas Viognier,Vin de Pays D'oc,7572001,75720,0,0.0,0,0,0,0,0,[],2022,750,750 ml,Delas Delas Viognier Vin de Pays D'oc
12.5,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,[],Champagne,,Glasflaska,772.0, Delavenne Père & Fils,24542122,Delavenne,Grand Cru Brut Millésimé,7676001,76760,0,0.72,0,0,0,0,0,[],2015,750,750 ml, Delavenne Père & Fils Delavenne Grand Cru Brut Millésimé
12.5,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,[],Champagne,,Glasflaska,587.0, Delavenne Père & Fils,24542123,Delavenne,Grand Cru Brut Blanc de Blancs,7996601,79966,0,0.72,0,0,0,0,0,[],,750,750 ml, Delavenne Père & Fils Delavenne Grand Cru Brut Blanc de Blancs
12.5,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,[],Champagne,,Glasflaska,548.0, Delavenne Père & Fils,24542131,Delavenne,Grand Cru Brut Natur,7578201,75782,0,0.0,0,0,0,0,0,[],,750,750 ml, Delavenne Père & Fils Delavenne Grand Cru Brut Natur
12.5,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,[],Champagne,,Glasflaska,1256.0, Delavenne Père & Fils,24594132,Delavenne,Grand Cru Amour de Louise Brut,5175101,51751,0,0.72,0,0,0,0,0,[],,750,750 ml, Delavenne Père & Fils Delavenne Grand Cru Amour de Louise Brut
12.5,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,[],Champagne,,Glasflaska,1256.0, Delavenne Père & Fils,24594133,Delavenne,Grand Cru Aura de Marius,5175201,51752,0,0.72,0,0,0,0,0,[],2014,750,750 ml, Delavenne Père & Fils Delavenne Grand Cru Aura de Marius
11.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Italien,"Mousserande vin, Vitt Torrt",[],Venetien,Prosecco,Glasflaska,124.0,C & C International,33628537,Delias,Prosecco Extra Dry,5213301,52133,0,0.0,0,0,0,0,0,[],2022,750,750 ml,C & C International Delias Prosecco Extra Dry
11.0,Ordervaror,Flaska,Vin,Mousserande vin,Rosé,Italien,"Mousserande vin, Rosé",[],Venetien,Prosecco,Glasflaska,119.0,C & C International,33628538,Delias,Prosecco Rosé Extra Dry,5254401,52544,0,1.2,0,0,0,0,0,[],2021,750,750 ml,C & C International Delias Prosecco Rosé Extra Dry
11.5,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Italien,"Mousserande vin, Vitt Torrt",[],Venetien,Prosecco,Glasflaska,139.0,C&C,33770082,Delias,Valdobbiadene Prosecco Superiore Brut,5132901,51329,0,0.9,0,0,0,0,0,[],,750,750 ml,C&C Delias Valdobbiadene Prosecco Superiore Brut
12.5,Fast sortiment,Flaska,Vin,Rött vin,Sött,Italien,"Rött vin, Sött",[],Venetien,Valpolicella,Glasflaska,115.0,Luigi Righetti,215608,Delitia,Recioto della Valpolicella Classico,532902,5329,0,9.8,8,4,9,0,9,"[{'key': 'TasteClockSweetness', 'value': 9}, {'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockFruitacid', 'value': 9}]",2020,375,375 ml,Luigi Righetti Delitia Recioto della Valpolicella Classico
11.5,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Italien,"Mousserande vin, Vitt Torrt",['Glera'],Venetien,Prosecco,Glasflaska,249.0,Della Vite Trading Limited,24664484,Della Vite,Prosecco Superiore Extra Dry,5459401,54594,0,1.4,0,0,0,0,0,[],,750,750 ml,Della Vite Trading Limited Della Vite Prosecco Superiore Extra Dry
13.5,Ordervaror,Flaska,Vin,Rött vin,,Italien,Rött vin,[],Piemonte,Coste della Sasia,Glasflaska,222.0,Noah,28148557,Dellamesola,Coste della Sesia Rosso,5793601,57936,0,0.0,0,0,0,0,0,[],2020,750,750 ml,Noah Dellamesola Coste della Sesia Rosso
13.5,Ordervaror,Flaska,Vin,Rött vin,,Nya Zeeland,Rött vin,['Pinot noir'],Marlborough,,Glasflaska,179.0,The Delta Wine Company Ltd,21955653,Delta,Pinot Noir,7155301,71553,0,0.0,0,0,0,0,0,[],2019,750,750 ml,The Delta Wine Company Ltd Delta Pinot Noir
13.0,Ordervaror,Flaska,Vin,Vitt vin,,Nya Zeeland,Vitt vin,['Sauvignon blanc'],Marlborough,,Glasflaska,179.0,The Delta Wine Company Ltd,22137628,Delta,Hatters Hill Sauvignon Blanc,7561001,75610,0,0.0,0,0,0,0,0,[],2016,750,750 ml,The Delta Wine Company Ltd Delta Hatters Hill Sauvignon Blanc
13.5,Ordervaror,Flaska,Vin,Rött vin,,Nya Zeeland,Rött vin,['Pinot noir'],Marlborough,,Glasflaska,249.0,The Delta Wine Company Ltd,37313068,Delta Estate,Hatter's Hill Pinot Noir,5078801,50788,0,0.0,0,0,0,0,0,[],2021,750,750 ml,The Delta Wine Company Ltd Delta Estate Hatter's Hill Pinot Noir
13.0,Ordervaror,Flaska,Vin,Vitt vin,,Nya Zeeland,Vitt vin,['Sauvignon blanc'],Marlborough,,Glasflaska,159.0,The Delta Wine Company Ltd,37313069,Delta Estate,Sauvignon Blanc,5426501,54265,0,0.0,0,0,0,0,0,[],2022,750,750 ml,The Delta Wine Company Ltd Delta Estate Sauvignon Blanc
13.5,Ordervaror,Flaska,Vin,Vitt vin,,Nya Zeeland,Vitt vin,['Chardonnay'],Marlborough,,Glasflaska,219.0,The Delta Wine Company Ltd,37313070,Delta Estate,Hatter's Hill Chardonnay,5859101,58591,0,0.0,0,0,0,0,0,[],2021,750,750 ml,The Delta Wine Company Ltd Delta Estate Hatter's Hill Chardonnay
13.5,Ordervaror,Flaska,Vin,Rött vin,,Nya Zeeland,Rött vin,"['Merlot', 'Syrah']",Hawke's Bay,,Glasflaska,179.0,The Delta Wine Company Ltd,37313071,Delta Estate,Merlot,5843201,58432,0,0.0,0,0,0,0,0,[],2020,750,750 ml,The Delta Wine Company Ltd Delta Estate Merlot
14.5,Ordervaror,Flaska,Vin,Rött vin,,Italien,Rött vin,[],Piemonte,Barbaresco,Glasflaska,309.0,Az. Agricola Demarie Giovanni,24477967,Demarie,Barbaresco,7463201,74632,0,0.0,0,0,0,0,0,[],2020,750,750 ml,Az. Agricola Demarie Giovanni Demarie Barbaresco
13.0,Ordervaror,Flaska,Vin,Vitt vin,,Italien,Vitt vin,['Arneis'],Piemonte,Langhe,Glasflaska,139.0,Az. Agricola Demarie Giovanni,24540722,Demarie,Langhe Arneis,7875701,78757,0,0.0,0,0,0,0,0,[],2022,750,750 ml,Az. Agricola Demarie Giovanni Demarie Langhe Arneis
14.0,Ordervaror,Flaska,Vin,Rött vin,,Italien,Rött vin,['Nebbiolo'],Piemonte,Langhe,Glasflaska,159.0,Az. Agricola Demarie Giovanni,24540723,Demarie,Langhe Nebbiolo,7785301,77853,0,0.0,0,0,0,0,0,[],2022,750,750 ml,Az. Agricola Demarie Giovanni Demarie Langhe Nebbiolo
13.0,Ordervaror,Flaska,Vin,Rött vin,,Italien,Rött vin,['Dolcetto'],Piemonte,Langhe,Glasflaska,139.0,Az. Agricola Demarie Giovanni,24540724,Demarie,Langhe Dolcetto,7885401,78854,0,0.0,0,0,0,0,0,[],2022,750,750 ml,Az. Agricola Demarie Giovanni Demarie Langhe Dolcetto
13.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Italien,"Mousserande vin, Vitt Torrt","['Arneis', 'Nebbiolo']",,,Glasflaska,199.0,Az. Agricola Demarie Giovanni,24540725,Demarie Luigi,Pét-Nat,7740701,77407,0,0.0,0,0,0,0,0,[],,750,750 ml,Az. Agricola Demarie Giovanni Demarie Luigi Pét-Nat
14.0,Ordervaror,Flaska,Vin,Rött vin,,Italien,Rött vin,[],Piemonte,Roero,Glasflaska,229.0,Az. Agricola Demarie Giovanni,24477971,Demarie Roero,Riserva,7535401,75354,0,0.0,0,0,0,0,0,[],2020,750,750 ml,Az. Agricola Demarie Giovanni Demarie Roero Riserva
13.0,Tillfälligt sortiment,Flaska,Vin,Mousserande vin,Torrt vitt,Ungern,"Mousserande vin, Vitt Torrt",['Harslevelü'],Tokaj,,Glasflaska,249.0,Démeter Zoltán,24672560,Demeter Zoltán,Tokaji Pezsgo,9257601,92576,0,0.0,5,1,10,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 10}]",2020,750,750 ml,Démeter Zoltán Demeter Zoltán Tokaji Pezsgo
12.5,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,[],Champagne,,Glasflaska,899.0,Vranken Pommery,24634274,Demoiselle,Champagne La Parisienne,5332801,53328,0,1.2,0,0,0,0,0,[],2015,750,750 ml,Vranken Pommery Demoiselle Champagne La Parisienne
12.5,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,[],Champagne,,Glasflaska,699.0,Vranken Pommery,24634275,Demoiselle,Vranken Brut,5332001,53320,0,1.23,0,0,0,0,0,[],,750,750 ml,Vranken Pommery Demoiselle Vranken Brut
12.5,Ordervaror,Flaska,Vin,Mousserande vin,Rosé,Frankrike,Roséchampagne,[],Champagne,,Glasflaska,799.0,Vranken Pommery,24634277,Demoiselle,Rosé Brut,5332101,53321,0,1.25,0,0,0,0,0,[],,750,750 ml,Vranken Pommery Demoiselle Rosé Brut
14.0,Ordervaror,Flaska,Vin,Vitt vin,Fylligt & Smakrikt,Sydafrika,"Vitt vin, Fylligt & Smakrikt",['Chardonnay'],Western Cape,Coastal Region,Glasflaska,129.0,Demorgenzon,24500941,Demorgenzon Dmz,Chardonnay,274201,2742,0,0.0,7,8,9,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 9}]",2019,750,750 ml,Demorgenzon Demorgenzon Dmz Chardonnay
14.5,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,"['Monastrell', 'Cabernet sauvignon']",Murcia,Yecla,Glasflaska,209.0,Winery On Creations,24667184,Demuerte,One,5468801,54688,0,0.39,0,0,0,0,0,[],2020,750,750 ml,Winery On Creations Demuerte One
12.5,Ordervaror,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,"['Sauvignon blanc', 'Verdejo']",Murcia,Yecla,Glasflaska,209.0,Winery On Creations,24667185,Demuerte,White,5469001,54690,0,0.0,0,0,0,0,0,[],2021,750,750 ml,Winery On Creations Demuerte White
16.0,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,['Monastrell'],Murcia,Yecla,Glasflaska,987.0,Winery On Creations,24667186,Demuerte,Black,5469301,54693,0,0.42,0,0,0,0,0,[],2018,750,750 ml,Winery On Creations Demuerte Black
14.5,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,"['Monastrell', 'Syrah']",Murcia,Yecla,Glasflaska,259.0,Winery On Creations,24667187,Demuerte,Classic,5469401,54694,0,0.41,0,0,0,0,0,[],2020,750,750 ml,Winery On Creations Demuerte Classic
14.5,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,"['Monastrell', 'Syrah', 'Garnacha tintorera']",Murcia,Yecla,Glasflaska,299.0,Winery On Creations,24667616,Demuerte,Gold,5470101,54701,0,0.39,0,0,0,0,0,[],2019,750,750 ml,Winery On Creations Demuerte Gold
14.5,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,"['Monastrell', 'Petit verdot', 'Syrah']",Murcia,Yecla,Glasflaska,379.0,Winery On Creations,24667649,Demuerte,Deluxe,5471801,54718,0,0.35,0,0,0,0,0,[],2018,750,750 ml,Winery On Creations Demuerte Deluxe
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,"['Chardonnay', 'Pinot meunier']",Champagne,,Glasflaska,354.0,Champagne Denis Frézier,24354448,Denis Frèzier,Trois Crus Brut,7853301,78533,0,0.9,6,1,10,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockFruitacid', 'value': 10}]",,750,750 ml,Champagne Denis Frézier Denis Frèzier Trois Crus Brut
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,390.0,Champagne Denis Frézier,20129039,Denis Frézier,Terroir Blanc Brut,7238001,72380,0,0.0,0,0,0,0,0,[],,750,750 ml,Champagne Denis Frézier Denis Frézier Terroir Blanc Brut
12.5,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,"['Chardonnay', 'Pinot meunier', 'Pinot noir']",Champagne,,Glasflaska,419.0,Champagne Denis Frézier,20129040,Denis Frézier,Millésime Brut,7664201,76642,0,0.0,0,0,0,0,0,[],2016,750,750 ml,Champagne Denis Frézier Denis Frézier Millésime Brut
10.0,Ordervaror,Flaska,Vin,Mousserande vin,Rosé,Italien,"Mousserande vin, Rosé",[],,,Glasflaska,99.0,Ciello e Terra S.p.A,7377893,Deor,Spumante Rosé,7444901,74449,0,0.0,0,0,0,0,0,[],,750,750 ml,Ciello e Terra S.p.A Deor Spumante Rosé
13.5,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,"['Garnacha', 'Tempranillo']",Rioja,,Glasflaska,298.0,Bodegas San Prudencio S.A.,4165994,Depadre,Crianza Rioja,7900301,79003,0,0.0,0,0,0,0,0,[],2013,750,750 ml,Bodegas San Prudencio S.A. Depadre Crianza Rioja
12.5,Ordervaror,Flaska,Vin,Rött vin,,Italien,Rött vin,[],Trentino-Alto Adige,Lago di Caldaro,Glasflaska,349.0,Manincor,24579351,Der Keil,,5111601,51116,0,0.0,0,0,0,0,0,[],2021,750,750 ml,
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,[],Champagne,,Glasflaska,564.0,Champagne Desboeus & Fils,37439535,Desboeufs,Synergie Blanc de Noirs Brut,5157001,51570,0,0.0,0,0,0,0,0,[],,750,750 ml,Champagne Desboeus & Fils Desboeufs Synergie Blanc de Noirs Brut
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,"['Pinot noir', 'Chardonnay']",Champagne,,Glasflaska,298.0,Champagne Desbordes-Amiaud,24606688,Desbordes-Amiaud,Brut Tradition Premier Cru,5228801,52288,0,0.0,0,0,0,0,0,[],,750,750 ml,Champagne Desbordes-Amiaud Desbordes-Amiaud Brut Tradition Premier Cru
13.0,Ordervaror,Flaska,Vin,Rött vin,,Frankrike,Rött vin,[],Bourgogne,Beaujolais,Glasflaska,169.0,Famille Descombe,34419832,Descombe Beaujolais Villages Granite,Famille Descombe,5440501,54405,0,0.0,0,0,0,0,0,[],2021,750,750 ml,Famille Descombe Descombe Beaujolais Villages Granite Famille Descombe
14.0,Ordervaror,Flaska,Vin,Rött vin,,Frankrike,Rött vin,[],Bourgogne,Beaujolais,Glasflaska,209.0,Famille Descombe,34419837,Descombe Julienas Pierres Bleues,Famille Descombe,5056301,50563,0,0.0,0,0,0,0,0,[],2019,750,750 ml,Famille Descombe Descombe Julienas Pierres Bleues Famille Descombe
12.5,Ordervaror,Flaska,Vin,Vitt vin,,Frankrike,Vitt vin,[],Bourgogne,Chablis,Glasflaska,209.0,Famille Descombe,34419822,Descombe Petit Chablis,Famille Descombe,5441301,54413,0,0.0,0,0,0,0,0,[],2021,750,750 ml,Famille Descombe Descombe Petit Chablis Famille Descombe
11.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Spanien,"Mousserande vin, Vitt Torrt","['Macabeo', 'Xarel-lo', 'Parellada']",Katalonien,,Glasflaska,228.0,Can Descregut,38916280,Descregut,Brut Nature Reserva,5557601,55576,6,0.0,0,0,0,0,0,[],2019,750,750 ml,Can Descregut Descregut Brut Nature Reserva
12.5,Ordervaror,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,['Treixadura'],Galicien,Ribeiro,Glasflaska,139.0,Adegas Terrae,35688331,Deseu,Treixadura,5611601,56116,0,0.0,0,0,0,0,0,[],2022,750,750 ml,Adegas Terrae Deseu Treixadura
11.5,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Sydafrika,"Mousserande vin, Vitt Torrt",[],Western Cape,,Glasflaska,489.0,Cave de Pongracz,771759,Desiderius,Brut,7794801,77948,0,0.0,0,0,0,0,0,[],2013,750,750 ml,Cave de Pongracz Desiderius Brut
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Rosé,Frankrike,Roséchampagne,[],Champagne,,Glasflaska,729.0,Deutz,1053516,Deutz,Rosé Brut,7723901,77239,6,0.0,0,0,0,0,0,[],,750,750 ml,Deutz Deutz Rosé Brut
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Rosé,Frankrike,Roséchampagne,[],Champagne,,Glasflaska,395.0,Deutz,1053562,Deutz,Rosé Brut,7723902,77239,12,0.0,0,0,0,0,0,[],,375,375 ml,Deutz Deutz Rosé Brut
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,[],Champagne,,Glasflaska,3000.0,Deutz,27602,Deutz,Brut Classic,8753108,87531,0,0.0,0,0,0,0,0,[],,3000,3000 ml,Deutz Deutz Brut Classic
12.0,Tillfälligt sortiment,Flaska,Vin,Mousserande vin,Rosé,Frankrike,Roséchampagne,"['Chardonnay', 'Pinot noir']",Champagne,,Glasflaska,801.0,Champagne Deutz,35689817,Deutz,Brut Rosé Millésimé,9385701,93857,0,0.0,0,0,0,0,0,[],2016,750,750 ml,Champagne Deutz Deutz Brut Rosé Millésimé
12.0,Tillfälligt sortiment,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,[],Champagne,,Glasflaska,701.0,Champagne Deutz,35689824,Deutz,Brut Millésimé,9314201,93142,0,0.0,0,0,0,0,0,[],2016,750,750 ml,Champagne Deutz Deutz Brut Millésimé
12.0,Fast sortiment,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,"['Chardonnay', 'Pinot meunier', 'Pinot noir']",Champagne,,Glasflaska,549.0,Deutz,23318,Deutz,Brut Classic,748701,7487,0,0.7,7,1,10,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 10}]",,750,750 ml,Deutz Deutz Brut Classic
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Rosé,Frankrike,Roséchampagne,[],Champagne,,Glasflaska,729.0,Champagne Deutz,44109642,Deutz,Brut Rosé Sakura,7368901,73689,3,0.0,0,0,0,0,0,[],,750,750 ml,Champagne Deutz Deutz Brut Rosé Sakura
12.0,Fast sortiment,Lättare glasflaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,"['Pinot noir', 'Chardonnay', 'Pinot meunier']",Champagne,,Lättare glasflaska,309.0,Deutz,808351,Deutz,Brut Classic,7771102,77711,0,0.7,7,1,10,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 10}]",,375,375 ml,Deutz Deutz Brut Classic
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,[],Champagne,,Flaska,7100.0,Deutz,27603,Deutz,Brut Classic,8753109,87531,0,0.0,0,0,0,0,0,[],,6000,6000 ml,Deutz Deutz Brut Classic
12.0,Fast sortiment,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,"['Chardonnay', 'Pinot noir']",Champagne,,Glasflaska,349.0,Champagne Devaux,24610846,Devaux,Augusta Brut,5249401,52494,0,0.7,5,1,10,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 10}]",,750,750 ml,Champagne Devaux Devaux Augusta Brut
14.0,Ordervaror,Flaska,Vin,Rött vin,,Italien,Rött vin,['Nebbiolo'],Piemonte,Barolo,Glasflaska,299.0,C & C SRL,35917213,Dhaara,Barolo,5403901,54039,0,0.0,0,0,0,0,0,[],2018,750,750 ml,C & C SRL Dhaara Barolo
13.5,Ordervaror,Flaska,Vin,Rött vin,,Italien,Rött vin,['Montepulciano'],Abruzzerna,Montepulciano d'Abruzzo,Glasflaska,181.0,Di Candilo,38953751,Di Candilo,Tenuta Oderisio Montepulciano d'Abruzzo,5910001,59100,0,0.0,0,0,0,0,0,[],2020,750,750 ml,Di Candilo Di Candilo Tenuta Oderisio Montepulciano d'Abruzzo
